,Unnamed: 0,url,region,province,locality,property_type,property_subtype,price,number_rooms,living_area,kitchen,furnished,fireplace,terrace,terrace_area,garden,garden_area,surface_land,number_facades,swimming_pool,building_state
58,58,https://www.immoweb.be/en/classified/apartment/for-sale/libin/6890/10836300,Wallonie,Luxembourg,Libin,APARTMENT,APARTMENT,289000.0,3.0,91.0,HYPER_EQUIPPED,0,0,1,10.0,1,40.0,-1,3,0,GOOD
59,59,https://www.immoweb.be/en/classified/apartment/for-sale/libin/6890/10836299,Wallonie,Luxembourg,Libin,APARTMENT,APARTMENT,244900.0,2.0,82.0,NOT_INSTALLED,0,0,1,6.0,0,0.0,-1,1,0,
60,60,https://www.immoweb.be/en/classified/villa/for-sale/geraardsbergen%20moerbeke/9500/10832434,Flanders,East Flanders,Geraardsbergen Moerbeke,HOUSE,VILLA,335000.0,3.0,177.0,USA_HYPER_EQUIPPED,0,0,1,0.0,0,0.0,451,3,0,AS_NEW
61,61,https://www.immoweb.be/en/classified/house/for-sale/genappe/1470/10815917,Wallonie,Walloon Brabant,Genappe,HOUSE,HOUSE,185000.0,1.0,88.0,SEMI_EQUIPPED,0,0,1,10.0,1,50.0,148,2,0,TO_BE_DONE_UP
62,62,https://www.immoweb.be/en/classified/house/for-sale/zottegem/9620/10815601,Flanders,East Flanders,Zottegem,HOUSE,HOUSE,189000.0,3.0,160.0,SEMI_EQUIPPED,0,0,1,15.0,1,50.0,167,2,0,GOOD
63,63,https://www.immoweb.be/en/classified/bungalow/for-sale/ans/4432/10815989,Wallonie,Liège,Ans,HOUSE,BUNGALOW,299000.0,3.0,126.0,INSTALLED,0,0,1,11.0,1,620.0,984,4,0,GOOD
64,64,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/geraardsbergen%20moerbeke/9500/10815585,Flanders,East Flanders,Geraardsbergen Moerbeke,HOUSE_GROUP,HOUSE_GROUP,,0.0,195.2316176470588,NOT_INSTALLED,0,0,0,0.0,0,0.0,-1,1,0,
65,65,https://www.immoweb.be/en/classified/house/for-sale/machelen%20%28vlaams-brabant%29/1830/10816148,Flanders,Flemish Brabant,Machelen (vlaams-brabant),HOUSE,HOUSE,449000.0,4.0,292.0,USA_HYPER_EQUIPPED,0,0,1,0.0,1,824.0,955,3,0,TO_RENOVATE
66,66,https://www.immoweb.be/en/classified/exceptional-property/for-sale/assebroek/8310/10745663,Flanders,West Flanders,Assebroek,HOUSE,EXCEPTIONAL_PROPERTY,585000.0,6.0,275.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,2139,4,0,TO_RENOVATE
67,67,https://www.immoweb.be/en/classified/villa/for-sale/ternat/1740/10816624,Flanders,Flemish Brabant,Ternat,HOUSE,VILLA,595000.0,5.0,356.0,USA_HYPER_EQUIPPED,0,0,1,80.0,1,6000.0,8000,4,0,AS_NEW
68,68,https://www.immoweb.be/en/classified/apartment-block/for-sale/auderghem/1160/10825863,Brussels,Brussels,Auderghem,HOUSE,APARTMENT_BLOCK,1250000.0,6.0,350.0,INSTALLED,0,0,1,16.0,1,500.0,706,3,0,GOOD
69,69,https://www.immoweb.be/en/classified/exceptional-property/for-sale/leuven/3000/10832781,Flanders,Flemish Brabant,Leuven,HOUSE,EXCEPTIONAL_PROPERTY,498000.0,3.0,157.0,HYPER_EQUIPPED,0,0,1,12.0,1,100.0,170,2,1,JUST_RENOVATED
70,70,https://www.immoweb.be/en/classified/house/for-sale/sint-agatha-berchem/1082/10833481,Brussels,Brussels,Sint-Agatha-Berchem,HOUSE,HOUSE,645000.0,4.0,268.0,USA_HYPER_EQUIPPED,0,0,1,0.0,1,245.0,245,3,0,AS_NEW
71,71,https://www.immoweb.be/en/classified/villa/for-sale/hoeilaart/1560/10833608,Flanders,Flemish Brabant,Hoeilaart,HOUSE,VILLA,795000.0,4.0,315.0,HYPER_EQUIPPED,0,0,1,0.0,1,500.0,902,4,0,AS_NEW
72,72,https://www.immoweb.be/en/classified/house/for-sale/dendermonde/9200/10813096,Flanders,East Flanders,Dendermonde,HOUSE,HOUSE,275000.0,4.0,163.0,HYPER_EQUIPPED,0,0,1,0.0,1,50.0,134,2,0,GOOD
73,73,https://www.immoweb.be/en/classified/house/for-sale/herzele/9550/10813103,Flanders,East Flanders,Herzele,HOUSE,HOUSE,295000.0,3.0,150.0,INSTALLED,0,0,1,0.0,0,0.0,247,2,0,AS_NEW
74,74,https://www.immoweb.be/en/classified/house/for-sale/wanze/4520/10813900,Wallonie,Liège,Wanze,HOUSE,HOUSE,299500.0,4.0,133.0,INSTALLED,0,0,1,25.0,1,400.0,503,4,0,AS_NEW
75,75,https://www.immoweb.be/en/classified/house/for-sale/leuven%20heverlee/3001/10814710,Flanders,Flemish Brabant,Leuven Heverlee,HOUSE,HOUSE,584000.0,7.0,243.0,INSTALLED,0,0,1,12.0,1,350.0,826,4,0,TO_BE_DONE_UP
76,76,https://www.immoweb.be/en/classified/apartment-block/for-sale/jette/1090/10813472,Brussels,Brussels,Jette,HOUSE,APARTMENT_BLOCK,1995000.0,14.0,850.0,HYPER_EQUIPPED,0,0,1,15.0,1,100.0,260,2,0,GOOD
77,77,https://www.immoweb.be/en/classified/house/for-sale/li%C3%A8ge%20wandre/4020/10823345,Wallonie,Liège,Liège Wandre,HOUSE,HOUSE,229000.0,3.0,120.0,SEMI_EQUIPPED,0,0,1,32.0,1,250.0,503,3,0,TO_BE_DONE_UP
78,78,https://www.immoweb.be/en/classified/villa/for-sale/fosses-la-ville/5070/10824050,Wallonie,Namur,Fosses-la-Ville,HOUSE,VILLA,450000.0,4.0,240.0,HYPER_EQUIPPED,0,0,1,0.0,0,0.0,837,4,0,AS_NEW
79,79,https://www.immoweb.be/en/classified/villa/for-sale/esneux/4130/10594932,Wallonie,Liège,Esneux,HOUSE,VILLA,496000.0,4.0,260.0,USA_INSTALLED,0,0,1,60.0,1,3133.0,3133,4,0,AS_NEW
80,80,https://www.immoweb.be/en/classified/villa/for-sale/flobecq/7880/10824267,Wallonie,Hainaut,Flobecq,HOUSE,VILLA,715000.0,3.0,404.0,INSTALLED,0,0,1,0.0,0,0.0,3344,4,0,GOOD
81,81,https://www.immoweb.be/en/classified/house/for-sale/bi%C3%A8vre/5555/10832446,Wallonie,Namur,Bièvre,HOUSE,HOUSE,290000.0,4.0,267.0,USA_INSTALLED,0,0,1,20.0,1,800.0,950,3,0,GOOD
82,82,https://www.immoweb.be/en/classified/house/for-sale/tervuren/3080/10830890,Flanders,Flemish Brabant,Tervuren,HOUSE,HOUSE,560000.0,5.0,293.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,676,3,0,TO_RESTORE
83,83,https://www.immoweb.be/en/classified/house/for-sale/wezembeek-oppem/1970/10831858,Flanders,Flemish Brabant,Wezembeek-Oppem,HOUSE,HOUSE,650000.0,4.0,200.0,HYPER_EQUIPPED,0,0,1,0.0,1,435.0,535,4,0,TO_BE_DONE_UP
84,84,https://www.immoweb.be/en/classified/villa/for-sale/seraing%20boncelles/4100/10831380,Wallonie,Liège,Seraing Boncelles,HOUSE,VILLA,890000.0,4.0,315.0,INSTALLED,0,0,1,100.0,1,6541.0,6541,4,1,GOOD
85,85,https://www.immoweb.be/en/classified/house/for-sale/etterbeek/1040/10831130,Brussels,Brussels,Etterbeek,HOUSE,HOUSE,1495000.0,6.0,275.0,HYPER_EQUIPPED,0,0,1,40.0,1,300.0,632,3,0,TO_BE_DONE_UP
86,86,https://www.immoweb.be/en/classified/villa/for-sale/waterloo/1410/10832636,Wallonie,Walloon Brabant,Waterloo,HOUSE,VILLA,1495000.0,4.0,425.0,INSTALLED,0,1,1,0.0,1,0.0,3336,4,1,GOOD
87,87,https://www.immoweb.be/en/classified/villa/for-sale/dilbeek/1700/10831768,Flanders,Flemish Brabant,Dilbeek,HOUSE,VILLA,1500000.0,4.0,450.0,USA_HYPER_EQUIPPED,0,0,1,100.0,1,1000.0,1000,4,0,AS_NEW
88,88,https://www.immoweb.be/en/classified/house/for-sale/vresse-sur-semois/5550/10810366,Wallonie,Namur,Vresse-sur-Semois,HOUSE,HOUSE,129000.0,3.0,124.0,SEMI_EQUIPPED,0,0,1,5.0,0,0.0,127,3,0,GOOD
89,89,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/fleurus/6220/10811535,Wallonie,Hainaut,Fleurus,HOUSE_GROUP,HOUSE_GROUP,,0.0,195.2316176470588,NOT_INSTALLED,0,0,0,0.0,0,0.0,-1,1,0,
90,90,https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/10836155,Brussels,Brussels,Forest,APARTMENT,APARTMENT,420000.0,2.0,126.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,-1,2,0,AS_NEW
91,91,https://www.immoweb.be/en/classified/house/for-sale/musson/6750/10641770,Wallonie,Luxembourg,Musson,HOUSE,HOUSE,115000.0,2.0,91.0,NOT_INSTALLED,0,0,0,0.0,1,0.0,170,2,0,TO_RENOVATE
92,92,https://www.immoweb.be/en/classified/house/for-sale/lebbeke/9280/10836150,Flanders,East Flanders,Lebbeke,HOUSE,HOUSE,359000.0,3.0,137.0,HYPER_EQUIPPED,0,0,1,0.0,1,230.0,357,3,0,JUST_RENOVATED
93,93,https://www.immoweb.be/en/classified/villa/for-sale/soumagne/4630/10836148,Wallonie,Liège,Soumagne,HOUSE,VILLA,369000.0,3.0,195.2316176470588,INSTALLED,0,0,1,30.0,0,0.0,714,4,0,GOOD
94,94,https://www.immoweb.be/en/classified/house/for-sale/kraainem/1950/10836147,Flanders,Flemish Brabant,Kraainem,HOUSE,HOUSE,569000.0,4.0,207.0,NOT_INSTALLED,0,0,1,0.0,0,0.0,464,4,0,TO_RENOVATE
95,95,https://www.immoweb.be/en/classified/apartment/for-sale/mechelen/2800/10836146,Flanders,Antwerp,Mechelen,APARTMENT,APARTMENT,481000.0,4.0,168.0,USA_HYPER_EQUIPPED,0,0,1,30.0,0,0.0,,2,0,AS_NEW
96,96,https://www.immoweb.be/en/classified/house/for-sale/chaudfontaine/4050/10836141,Wallonie,Liège,Chaudfontaine,HOUSE,HOUSE,170000.0,2.0,120.0,NOT_INSTALLED,0,0,0,0.0,1,45.0,0,3,0,JUST_RENOVATED
97,97,https://www.immoweb.be/en/classified/house/for-sale/zoersel/2980/10836139,Flanders,Antwerp,Zoersel,HOUSE,HOUSE,475000.0,3.0,171.0,INSTALLED,0,0,0,0.0,0,0.0,740,4,0,
98,98,https://www.immoweb.be/en/classified/ground-floor/for-sale/stavelot/4970/10836138,Wallonie,Liège,Stavelot,APARTMENT,GROUND_FLOOR,225000.0,2.0,105.0,INSTALLED,0,0,1,42.0,0,0.0,-1,3,0,GOOD
99,99,https://www.immoweb.be/en/classified/house/for-sale/nijlen/2560/10836137,Flanders,Antwerp,Nijlen,HOUSE,HOUSE,369000.0,2.0,135.0,INSTALLED,0,0,1,11.0,1,420.0,600,3,0,GOOD
100,100,https://www.immoweb.be/en/classified/apartment-block/for-sale/merbes-le-chateau/6567/10322063,Wallonie,Hainaut,Merbes-le-Chateau,HOUSE,APARTMENT_BLOCK,155000.0,1.0,195.2316176470588,NOT_INSTALLED,0,0,0,0.0,0,0.0,0,3,0,GOOD
101,101,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/10836136,Brussels,Brussels,Uccle,APARTMENT,APARTMENT,395000.0,2.0,90.0,HYPER_EQUIPPED,0,0,1,0.0,0,0.0,-1,4,0,GOOD
102,102,https://www.immoweb.be/en/classified/house/for-sale/turnhout/2300/10836134,Flanders,Antwerp,Turnhout,HOUSE,HOUSE,350000.0,3.0,178.0,NOT_INSTALLED,0,0,1,0.0,0,0.0,998,3,0,GOOD
103,103,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/10836133,Brussels,Brussels,Schaerbeek,APARTMENT,APARTMENT,285000.0,2.0,90.0,USA_HYPER_EQUIPPED,0,0,1,6.0,0,0.0,-1,2,0,GOOD
104,104,https://www.immoweb.be/en/classified/loft/for-sale/bruxelles/1000/10836131,Brussels,Brussels,Bruxelles,APARTMENT,LOFT,370000.0,2.0,119.0,USA_INSTALLED,0,0,0,0.0,0,0.0,-1,2,0,GOOD
105,105,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/10836130,Brussels,Brussels,Ixelles,APARTMENT,APARTMENT,450000.0,2.0,108.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,-1,2,0,GOOD
106,106,https://www.immoweb.be/en/classified/house/for-sale/leuven/3000/10836127,Flanders,Flemish Brabant,Leuven,HOUSE,HOUSE,535000.0,3.0,101.0,HYPER_EQUIPPED,0,0,1,0.0,0,0.0,58,2,0,AS_NEW
107,107,https://www.immoweb.be/en/classified/house/for-sale/flemalle/4400/10836126,Wallonie,Liège,Flemalle,HOUSE,HOUSE,225500.0,3.0,140.0,HYPER_EQUIPPED,0,0,1,14.0,0,0.0,88,2,0,AS_NEW
108,108,https://www.immoweb.be/en/classified/house/for-sale/grace-hollogne/4460/10836124,Wallonie,Liège,Grace-Hollogne,HOUSE,HOUSE,239000.0,2.0,110.0,INSTALLED,0,0,1,50.0,1,50.0,190,2,0,JUST_RENOVATED
109,109,https://www.immoweb.be/en/classified/house/for-sale/geetbets/3450/10836123,Flanders,Flemish Brabant,Geetbets,HOUSE,HOUSE,289000.0,4.0,140.0,SEMI_EQUIPPED,0,1,0,0.0,1,0.0,1560,4,0,TO_RENOVATE
110,110,https://www.immoweb.be/en/classified/house/for-sale/seraing/4100/10836122,Wallonie,Liège,Seraing,HOUSE,HOUSE,165000.0,2.0,80.0,SEMI_EQUIPPED,0,0,1,40.0,0,0.0,245,3,0,GOOD
111,111,https://www.immoweb.be/en/classified/house/for-sale/verviers/4800/10836121,Wallonie,Liège,Verviers,HOUSE,HOUSE,259900.0,3.0,110.0,USA_INSTALLED,0,0,0,0.0,1,1100.0,1432,4,0,JUST_RENOVATED
112,112,https://www.immoweb.be/en/classified/apartment/for-sale/li%C3%A8ge/4000/10836119,Wallonie,Liège,Liège,APARTMENT,APARTMENT,165000.0,1.0,60.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,-1,2,0,GOOD
113,113,https://www.immoweb.be/en/classified/flat-studio/for-sale/angleur/4031/10836118,Wallonie,Liège,Angleur,APARTMENT,FLAT_STUDIO,86000.0,1.0,31.0,NOT_INSTALLED,0,0,1,10.0,0,0.0,-1,2,0,GOOD
114,114,https://www.immoweb.be/en/classified/house/for-sale/olen/2250/10836117,Flanders,Antwerp,Olen,HOUSE,HOUSE,285000.0,3.0,136.0,NOT_INSTALLED,0,0,1,0.0,0,0.0,597,4,0,
115,115,https://www.immoweb.be/en/classified/house/for-sale/ensival/4800/10836116,Wallonie,Liège,Ensival,HOUSE,HOUSE,259000.0,4.0,135.0,INSTALLED,0,0,1,53.0,1,72.0,145,3,0,GOOD
116,116,https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/10836115,Flanders,Antwerp,Antwerp,APARTMENT,APARTMENT,315000.0,2.0,103.0,NOT_INSTALLED,0,0,0,0.0,0,0.0,-1,1,0,GOOD
117,117,https://www.immoweb.be/en/classified/house/for-sale/begijnendijk/3130/10836114,Flanders,Flemish Brabant,Begijnendijk,HOUSE,HOUSE,469000.0,6.0,306.0,NOT_INSTALLED,0,0,1,0.0,0,0.0,2495,4,0,TO_BE_DONE_UP
118,118,https://www.immoweb.be/en/classified/house/for-sale/keerbergen/3140/10836113,Flanders,Flemish Brabant,Keerbergen,HOUSE,HOUSE,369000.0,2.0,141.0,NOT_INSTALLED,0,0,1,0.0,0,0.0,592,4,0,AS_NEW
119,119,https://www.immoweb.be/en/classified/ground-floor/for-sale/mons/7000/10836110,Wallonie,Hainaut,Mons,APARTMENT,GROUND_FLOOR,149000.0,2.0,110.0,INSTALLED,0,0,1,34.0,0,0.0,-1,2,0,GOOD
120,120,https://www.immoweb.be/en/classified/mansion/for-sale/nivelles/1400/10821550,Wallonie,Walloon Brabant,Nivelles,HOUSE,MANSION,420000.0,5.0,250.0,INSTALLED,0,0,1,40.0,1,500.0,770,3,0,TO_RENOVATE
121,121,https://www.immoweb.be/en/classified/mansion/for-sale/seneffe/7180/10821548,Wallonie,Hainaut,Seneffe,HOUSE,MANSION,420000.0,5.0,250.0,INSTALLED,0,0,1,40.0,1,500.0,770,3,0,TO_RENOVATE
122,122,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/gent/9030/10820782,Flanders,East Flanders,Gent,HOUSE_GROUP,HOUSE_GROUP,,0.0,195.2316176470588,NOT_INSTALLED,0,0,0,0.0,0,0.0,-1,1,0,
123,123,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/gent/9050/10820774,Flanders,East Flanders,Gent,HOUSE_GROUP,HOUSE_GROUP,,0.0,195.2316176470588,NOT_INSTALLED,0,0,0,0.0,0,0.0,-1,1,0,
124,124,https://www.immoweb.be/en/classified/apartment-block/for-sale/schaerbeek/1030/10820542,Brussels,Brussels,Schaerbeek,HOUSE,APARTMENT_BLOCK,465000.0,3.0,135.0,HYPER_EQUIPPED,0,0,1,4.0,1,20.0,72,2,0,GOOD
125,125,https://www.immoweb.be/en/classified/house/for-sale/schaerbeek/1030/10820541,Brussels,Brussels,Schaerbeek,HOUSE,HOUSE,465000.0,3.0,135.0,HYPER_EQUIPPED,0,0,1,4.0,1,20.0,72,2,0,GOOD
126,126,https://www.immoweb.be/en/classified/new-real-estate-project-houses/for-sale/berlaar/2590/10820947,Flanders,Antwerp,Berlaar,HOUSE_GROUP,HOUSE_GROUP,,0.0,195.2316176470588,NOT_INSTALLED,0,0,0,0.0,0,0.0,-1,1,0,
127,127,https://www.immoweb.be/en/classified/mansion/for-sale/etterbeek/1040/10821898,Brussels,Brussels,Etterbeek,HOUSE,MANSION,950000.0,5.0,280.0,HYPER_EQUIPPED,0,1,0,0.0,1,150.0,240,2,0,AS_NEW
128,128,https://www.immoweb.be/en/classified/house/for-sale/grez-doiceau/1390/10828766,Wallonie,Walloon Brabant,Grez-Doiceau,HOUSE,HOUSE,315000.0,2.0,114.0,SEMI_EQUIPPED,0,0,1,32.0,1,268.0,370,3,0,TO_RENOVATE
129,129,https://www.immoweb.be/en/classified/villa/for-sale/herzele/9550/10829430,Flanders,East Flanders,Herzele,HOUSE,VILLA,345000.0,3.0,200.0,SEMI_EQUIPPED,0,0,1,0.0,0,0.0,1040,4,0,TO_BE_DONE_UP
130,130,https://www.immoweb.be/en/classified/house/for-sale/lebbeke/9280/10829708,Flanders,East Flanders,Lebbeke,HOUSE,HOUSE,367000.0,3.0,160.0,INSTALLED,0,0,1,0.0,1,0.0,322,2,0,TO_BE_DONE_UP
131,131,https://www.immoweb.be/en/classified/house/for-sale/ganshoren/1083/10832764,Brussels,Brussels,Ganshoren,HOUSE,HOUSE,425000.0,3.0,100.0,NOT_INSTALLED,0,0,1,16.0,1,172.0,215,3,0,GOOD
132,132,https://www.immoweb.be/en/classified/house/for-sale/anderlecht/1070/10829161,Brussels,Brussels,Anderlecht,HOUSE,HOUSE,445000.0,4.0,178.0,USA_HYPER_EQUIPPED,0,0,1,36.0,1,65.0,149,2,0,AS_NEW
133,133,https://www.immoweb.be/en/classified/house/for-sale/rhode-saint-genese/1640/10832601,Flanders,Flemish Brabant,Rhode-Saint-Genese,HOUSE,HOUSE,549000.0,3.0,218.0,USA_HYPER_EQUIPPED,0,0,1,30.0,1,150.0,276,3,0,JUST_RENOVATED
134,134,https://www.immoweb.be/en/classified/villa/for-sale/villers%20l%27eveque/4340/10828430,Wallonie,Liège,Villers l'Eveque,HOUSE,VILLA,625000.0,4.0,436.0,HYPER_EQUIPPED,0,0,1,150.0,1,3420.0,4480,4,0,GOOD
135,135,https://www.immoweb.be/en/classified/country-cottage/for-sale/herzele/9550/10829428,Flanders,East Flanders,Herzele,HOUSE,COUNTRY_COTTAGE,739000.0,3.0,415.0,SEMI_EQUIPPED,0,0,1,0.0,1,0.0,2254,3,0,TO_BE_DONE_UP
136,136,https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-pierre/1150/10828625,Brussels,Brussels,Woluwe-Saint-Pierre,HOUSE,HOUSE,865000.0,4.0,190.0,INSTALLED,0,0,1,0.0,1,319.0,319,4,0,TO_RENOVATE
137,137,https://www.immoweb.be/en/classified/house/for-sale/kraainem/1950/10799689,Flanders,Flemish Brabant,Kraainem,HOUSE,HOUSE,1100000.0,4.0,250.0,INSTALLED,0,0,1,30.0,1,510.0,640,4,0,AS_NEW
138,138,https://www.immoweb.be/en/classified/house/for-sale/ronse/9600/10818318,Flanders,East Flanders,Ronse,HOUSE,HOUSE,175000.0,4.0,236.0,INSTALLED,0,0,0,0.0,1,75.0,200,2,0,TO_RENOVATE
139,139,https://www.immoweb.be/en/classified/house/for-sale/vieux-waleffe/4530/10819654,Wallonie,Liège,VIEUX-WALEFFE,HOUSE,HOUSE,299000.0,3.0,210.0,INSTALLED,0,0,1,90.0,1,0.0,162,2,0,AS_NEW
140,140,https://www.immoweb.be/en/classified/house/for-sale/bierbeek/3360/10819803,Flanders,Flemish Brabant,Bierbeek,HOUSE,HOUSE,548000.0,3.0,269.0,HYPER_EQUIPPED,0,0,1,0.0,1,900.0,4429,3,0,GOOD
141,141,https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/10792798,Brussels,Brussels,Uccle,HOUSE,HOUSE,595000.0,5.0,230.0,INSTALLED,0,1,1,11.0,1,43.0,150,2,0,TO_BE_DONE_UP
142,142,https://www.immoweb.be/en/classified/house/for-sale/awirs/4400/10826543,Wallonie,Liège,AWIRS,HOUSE,HOUSE,159500.0,4.0,120.0,SEMI_EQUIPPED,0,0,1,0.0,1,600.0,785,2,0,TO_RENOVATE
143,143,https://www.immoweb.be/en/classified/house/for-sale/bouge/5004/10826396,Wallonie,Namur,Bouge,HOUSE,HOUSE,169000.0,2.0,83.0,INSTALLED,0,0,0,0.0,1,85.0,166,3,0,TO_BE_DONE_UP
144,144,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/deurne/2100/10826228,Flanders,Antwerp,Deurne,HOUSE,MIXED_USE_BUILDING,220000.0,1.0,64.0,INSTALLED,0,0,0,0.0,0,0.0,180,2,0,JUST_RENOVATED
145,145,https://www.immoweb.be/en/classified/house/for-sale/wanze/4520/10826536,Wallonie,Liège,Wanze,HOUSE,HOUSE,265000.0,2.0,125.0,INSTALLED,0,0,0,0.0,1,0.0,470,3,0,GOOD
146,146,https://www.immoweb.be/en/classified/house/for-sale/herstal/4040/10826470,Wallonie,Liège,Herstal,HOUSE,HOUSE,290000.0,3.0,132.0,NOT_INSTALLED,0,0,1,22.0,1,107.0,257,3,0,JUST_RENOVATED
147,147,https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-pierre/1150/10825671,Brussels,Brussels,Woluwe-Saint-Pierre,HOUSE,HOUSE,1375000.0,6.0,460.0,HYPER_EQUIPPED,0,0,1,123.0,1,400.0,818,2,0,GOOD
148,148,https://www.immoweb.be/en/classified/house/for-sale/oupeye/4682/10831594,Wallonie,Liège,Oupeye,HOUSE,HOUSE,374000.0,3.0,135.0,HYPER_EQUIPPED,0,0,1,67.0,1,377.0,778,4,0,AS_NEW
149,149,https://www.immoweb.be/en/classified/villa/for-sale/geraardsbergen%20moerbeke/9500/10832435,Flanders,East Flanders,Geraardsbergen Moerbeke,HOUSE,VILLA,334000.0,3.0,177.0,USA_HYPER_EQUIPPED,0,0,1,0.0,0,0.0,365,3,0,AS_NEW
150,150,https://www.immoweb.be/en/classified/apartment/for-sale/welkenraedt/4840/10836248,Wallonie,Liège,Welkenraedt,APARTMENT,APARTMENT,298546.0,1.0,73.0,USA_HYPER_EQUIPPED,0,0,0,0.0,0,0.0,-1,1,0,AS_NEW
151,151,https://www.immoweb.be/en/classified/apartment/for-sale/welkenraedt/4840/10836247,Wallonie,Liège,Welkenraedt,APARTMENT,APARTMENT,311018.0,1.0,73.0,USA_HYPER_EQUIPPED,0,0,0,0.0,0,0.0,-1,1,0,AS_NEW
152,152,https://www.immoweb.be/en/classified/house/for-sale/welkenraedt/4840/10836246,Wallonie,Liège,Welkenraedt,HOUSE,HOUSE,476125.0,5.0,177.0,USA_HYPER_EQUIPPED,0,0,1,24.0,0,0.0,358,3,0,
153,153,https://www.immoweb.be/en/classified/house/for-sale/welkenraedt/4840/10836245,Wallonie,Liège,Welkenraedt,HOUSE,HOUSE,528186.0,4.0,194.0,USA_HYPER_EQUIPPED,0,0,1,24.0,0,0.0,483,3,0,
154,154,https://www.immoweb.be/en/classified/house/for-sale/welkenraedt/4840/10836244,Wallonie,Liège,Welkenraedt,HOUSE,HOUSE,509890.0,4.0,195.0,USA_HYPER_EQUIPPED,0,0,1,26.0,0,0.0,319,3,0,
155,155,https://www.immoweb.be/en/classified/house/for-sale/wandre/4020/10836243,Wallonie,Liège,Wandre,HOUSE,HOUSE,451131.0,5.0,169.0,USA_HYPER_EQUIPPED,0,0,1,24.0,0,0.0,489,3,0,
156,156,https://www.immoweb.be/en/classified/house/for-sale/wandre/4020/10836242,Wallonie,Liège,Wandre,HOUSE,HOUSE,448050.0,4.0,143.0,USA_HYPER_EQUIPPED,0,0,1,24.0,0,0.0,360,3,0,AS_NEW
157,157,https://www.immoweb.be/en/classified/house/for-sale/rocourt/4000/10836241,Wallonie,Liège,Rocourt,HOUSE,HOUSE,566034.0,5.0,230.0,USA_HYPER_EQUIPPED,0,0,1,24.0,0,0.0,552,3,0,
158,158,https://www.immoweb.be/en/classified/house/for-sale/rocourt/4000/10836240,Wallonie,Liège,Rocourt,HOUSE,HOUSE,451880.0,3.0,141.0,USA_HYPER_EQUIPPED,0,0,1,20.0,0,0.0,430,3,0,
159,159,https://www.immoweb.be/en/classified/house/for-sale/petit-rechain/4800/10836239,Wallonie,Liège,Petit-Rechain,HOUSE,HOUSE,455224.0,4.0,134.0,USA_HYPER_EQUIPPED,0,0,1,32.0,0,0.0,475,3,0,
160,160,https://www.immoweb.be/en/classified/apartment/for-sale/liers/4042/10836238,Wallonie,Liège,Liers,APARTMENT,APARTMENT,362314.0,3.0,109.0,USA_HYPER_EQUIPPED,0,0,1,0.0,0,0.0,-1,1,0,AS_NEW
161,161,https://www.immoweb.be/en/classified/house/for-sale/stembert/4801/10836237,Wallonie,Liège,Stembert,HOUSE,HOUSE,568326.0,5.0,190.0,USA_HYPER_EQUIPPED,0,0,1,0.0,0,0.0,527,3,0,
162,162,https://www.immoweb.be/en/classified/house/for-sale/lontzen/4710/10836236,Wallonie,Liège,Lontzen,HOUSE,HOUSE,707000.0,4.0,197.0,USA_HYPER_EQUIPPED,0,0,1,29.0,0,0.0,919,4,0,AS_NEW
163,163,https://www.immoweb.be/en/classified/house/for-sale/stembert/4801/10836235,Wallonie,Liège,Stembert,HOUSE,HOUSE,586582.0,4.0,173.0,USA_HYPER_EQUIPPED,0,0,1,0.0,0,0.0,542,3,0,
164,164,https://www.immoweb.be/en/classified/house/for-sale/saint-ghislain%20baudour/7331/10836234,Wallonie,Hainaut,Saint-Ghislain Baudour,HOUSE,HOUSE,65000.0,2.0,195.2316176470588,NOT_INSTALLED,0,0,0,0.0,1,1145.0,1512,4,0,TO_RENOVATE
165,165,https://www.immoweb.be/en/classified/house/for-sale/qu%C3%A9vy%20havay/7041/10836233,Wallonie,Hainaut,Quévy Havay,HOUSE,HOUSE,160000.0,2.0,54.0,NOT_INSTALLED,0,0,0,0.0,1,1701.0,1755,4,0,TO_BE_DONE_UP
166,166,https://www.immoweb.be/en/classified/house/for-sale/colfontaine%20wasmes/7340/10836232,Wallonie,Hainaut,Colfontaine Wasmes,HOUSE,HOUSE,110000.0,4.0,218.0,NOT_INSTALLED,0,0,0,0.0,1,82.0,300,2,0,TO_BE_DONE_UP
